FY,Month (abbv),Component,Region,Land Filter,Area of Responsibility,Drug Type,Count of Event,Sum Qty (lbs)
2022,OCT,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Fentanyl,2,0.014770971554
2022,OCT,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Khat (Catha Edulis),1,0.58753192823
2022,OCT,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Marijuana,39,2562.2499536872187
2022,OCT,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Methamphetamine,2,0.015652820602
2022,OCT,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Other Drugs**,6,6.686399944198
2022,OCT,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Cocaine,4,0.033179570431
2022,OCT,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Marijuana,33,20.2429771741972
2022,OCT,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Other Drugs**,13,1.3058420702784
2022,OCT,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Fentanyl,1,0.005732018812
2022,OCT,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Marijuana,30,2.2806159617114
2022,OCT,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Other Drugs**,4,1.14199451716
2022,OCT,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Cocaine,2,12.596331801632
2022,OCT,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Marijuana,2,0.3549442418199999
2022,OCT,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Other Drugs**,5,9.190410315994
2022,OCT,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Fentanyl,6,0.17085825305
2022,OCT,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Marijuana,2,2.173978365582
2022,OCT,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Other Drugs**,1,0.03086471668
2022,OCT,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Cocaine,1,0.0062611282408
2022,OCT,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Marijuana,5,116.1073762238004
2022,OCT,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Methamphetamine,1,0.0064374980504
2022,OCT,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Other Drugs**,22,7.523936077536
2022,OCT,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Khat (Catha Edulis),1,391.651208443
2022,OCT,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Marijuana,3,14.4610677523066
2022,OCT,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Cocaine,1,0.000440924524
2022,OCT,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Khat (Catha Edulis),2,10358.5957498796
2022,OCT,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Lsd,1,0.014550509292
2022,OCT,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Marijuana,14,18.706002468438
2022,OCT,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Other Drugs**,34,13.3664726214766
2022,OCT,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Cocaine,9,79.662054213342
2022,OCT,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Fentanyl,11,20.142644798761
2022,OCT,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Heroin,1,0.440924524
2022,OCT,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Marijuana,45,167.68037772817482
2022,OCT,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Methamphetamine,19,363.6156398787936
2022,OCT,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Other Drugs**,30,12.4689266604222
2022,OCT,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Cocaine,22,436.9476273020082
2022,OCT,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Fentanyl,4,12.1364475231
2022,OCT,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Heroin,3,13.758388384634
2022,OCT,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Marijuana,30,47.96015413962321
2022,OCT,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Methamphetamine,20,8864.527299319709
2022,OCT,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Other Drugs**,39,16.6989360814162
2022,OCT,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Cocaine,17,419.3161799447844
2022,OCT,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Fentanyl,37,489.07200492364456
2022,OCT,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Heroin,12,51.8713089910866
2022,OCT,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Marijuana,62,4.3139614503636
2022,OCT,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Methamphetamine,149,8697.595655525738
2022,OCT,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Other Drugs**,35,14.5498699514402
2022,OCT,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Cocaine,9,521.1356835693055
2022,OCT,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Fentanyl,13,138.5328856993452
2022,OCT,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Heroin,4,33.927157961442
2022,OCT,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Marijuana,12,93.796330754686
2022,OCT,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Methamphetamine,25,1121.5282558068493
2022,OCT,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Other Drugs**,5,1.439287877467
2022,OCT,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Marijuana,4,0.0187613384962
2022,OCT,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Methamphetamine,1,0.0008157103694
2022,OCT,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Other Drugs**,1,0.088405367062
2022,OCT,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Cocaine,1,124.56117803
2022,OCT,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Marijuana,1,0.0190258932106
2022,OCT,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Other Drugs**,1,0.0194668177346
2022,OCT,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Marijuana,1,0.000440924524
2022,OCT,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Other Drugs**,1,0.094137385874
2022,OCT,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Marijuana,3,0.6979835214919999
2022,OCT,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Cocaine,7,94.8104
2022,OCT,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Marijuana,16,161.4658
2022,OCT,U.S. Border Patrol,Coastal/Interior,Other,NEW ORLEANS SECTOR,Marijuana,1,3.0
2022,OCT,U.S. Border Patrol,Coastal/Interior,Other,RAMEY SECTOR,Cocaine,1,381.0681
2022,OCT,U.S. Border Patrol,Coastal/Interior,Other,RAMEY SECTOR,Marijuana,3,231.1387
2022,OCT,U.S. Border Patrol,Northern Border,Land Only,BUFFALO SECTOR,Marijuana,1,12.2
2022,OCT,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Marijuana,8,69.4752
2022,OCT,U.S. Border Patrol,Northern Border,Land Only,HAVRE SECTOR,Fentanyl,1,0.1898
2022,OCT,U.S. Border Patrol,Northern Border,Land Only,HAVRE SECTOR,Heroin,1,0.1563
2022,OCT,U.S. Border Patrol,Northern Border,Land Only,HAVRE SECTOR,Methamphetamine,1,3.4832
2022,OCT,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Cocaine,1,0.0
2022,OCT,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Fentanyl,1,0.0022
2022,OCT,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Heroin,1,0.0022
2022,OCT,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Methamphetamine,1,0.0022
2022,OCT,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Other Drugs**,1,0.0014
2022,OCT,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Methamphetamine,1,0.0403
2022,OCT,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Marijuana,2,257.3806
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Cocaine,2,0.009
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Ecstasy,1,0.0041
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Fentanyl,2,0.0101
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Marijuana,45,558.453
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Methamphetamine,4,2.0226
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Other Drugs**,3,0.5342
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Cocaine,2,14.6743
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Marijuana,14,6.234500000000001
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Methamphetamine,3,2.2186
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Other Drugs**,1,0.0227
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Cocaine,1,0.5278
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Fentanyl,4,4.3076
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Marijuana,11,11.1297
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Methamphetamine,10,78.2255
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Other Drugs**,2,0.1629
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Cocaine,8,18.4052
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Fentanyl,6,1.7512
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Heroin,3,0.0948
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Marijuana,28,6.0146
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Methamphetamine,10,34.0337
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Other Drugs**,10,1.5402
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Cocaine,2,0.0066
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Ecstasy,1,0.0021
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Fentanyl,2,11.0252
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Marijuana,21,949.7906
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Methamphetamine,3,0.0099
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Other Drugs**,5,0.1033999999999999
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Cocaine,6,186.8211
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Marijuana,30,4723.8093
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Methamphetamine,2,162.06969999999998
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Other Drugs**,2,0.5623
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Cocaine,3,16.799
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Fentanyl,4,77.8132
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Marijuana,7,0.635
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Methamphetamine,10,126.6533
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Other Drugs**,3,0.0725
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Cocaine,2,4.9238
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Fentanyl,12,150.1924
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Heroin,2,12.9852
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Marijuana,28,1.8581
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Methamphetamine,18,172.9935
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Other Drugs**,5,17.0049
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Fentanyl,1,0.1451
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Heroin,1,7.3765
2022,OCT,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Methamphetamine,1,0.3708
2022,SEP,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Khat (Catha Edulis),6,2756.190120551642
2022,SEP,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Other Drugs**,2,11.3167026943054
2022,SEP,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Cocaine,3,430.9816759838
2022,SEP,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Ecstasy,4,0.160055602212
2022,SEP,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Ketamine,11,51.10094770898
2022,SEP,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Lsd,1,0.000881849048
2022,SEP,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Marijuana,35,119.259170860031
2022,SEP,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Methamphetamine,1,0.034612575134
2022,SEP,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Other Drugs**,69,78.41084269158719
2022,SEP,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Cocaine,15,63.169933779908
2022,SEP,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ecstasy,22,11.2405329827844
2022,SEP,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Fentanyl,8,23.612831033772
2022,SEP,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Heroin,3,124.110112241948
2022,SEP,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ketamine,46,373.12025301059
2022,SEP,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Khat (Catha Edulis),11,1351.4116198338
2022,SEP,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Lsd,3,0.006393405598
2022,SEP,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Marijuana,167,1631.307862121856
2022,SEP,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Methamphetamine,34,411.1368977472272
2022,SEP,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Other Drugs**,246,591.0439802485648
2022,SEP,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Cocaine,3,1.46938097623
2022,SEP,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Ecstasy,2,0.4658367596059999
2022,SEP,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Lsd,1,0.003968320716
2022,SEP,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Marijuana,64,59.2551192548954
2022,SEP,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Other Drugs**,43,28.0843789090132
2022,SEP,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Cocaine,16,104.31392388792
2022,SEP,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ecstasy,5,0.658741238856
2022,SEP,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Heroin,1,0.010141264052
2022,SEP,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ketamine,5,13.7347989226
2022,SEP,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Lsd,4,0.025132697868
2022,SEP,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Marijuana,38,4092.12240153741
2022,SEP,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Methamphetamine,19,2223.14400737024
2022,SEP,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Other Drugs**,212,969.484781305358
2022,SEP,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Cocaine,20,54.8932072625468
2022,SEP,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ecstasy,16,21.0643534237306
2022,SEP,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ketamine,27,65.3200360825154
2022,SEP,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Lsd,1,0.00110231131
2022,SEP,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Marijuana,79,83.4722814412618
2022,SEP,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Methamphetamine,4,52.93960297406
2022,SEP,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Other Drugs**,467,465.7065986865152
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Cocaine,14,18.8882586204334
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ecstasy,3,0.0693794738513999
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Fentanyl,4,2.763273991908
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ketamine,15,78.35449253742
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Marijuana,115,344.6631606014396
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Methamphetamine,14,506.198329146174
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Other Drugs**,98,231.3262454392884
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Cocaine,23,133.42265865109
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ecstasy,102,3.927314735268
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Heroin,4,0.06724098991
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ketamine,29,151.019074554882
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Khat (Catha Edulis),7,1046.313895452
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Lsd,89,0.239642478794
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Marijuana,30,308.67251996012993
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Methamphetamine,17,0.419319222324
2022,SEP,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Other Drugs**,375,712.4521951923456
2022,SEP,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Ecstasy,1,0.00110231131
2022,SEP,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Marijuana,21,5.8528982702546
2022,SEP,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Methamphetamine,1,0.0024471311082
2022,SEP,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Other Drugs**,4,0.027998707274
2022,SEP,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Cocaine,21,82.5103604997034
2022,SEP,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Ecstasy,2,0.00330693393
2022,SEP,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Khat (Catha Edulis),4,138.7589477028
2022,SEP,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Lsd,2,0.0094357848136
2022,SEP,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Marijuana,33,40.9128133800788
2022,SEP,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Methamphetamine,25,149.5199532195082
2022,SEP,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Other Drugs**,26,173.3456405672412
2022,SEP,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Cocaine,10,27.615323400382003
2022,SEP,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Fentanyl,1,0.388674967906
